ksic_code,ksic_name,kapp_industry_tag,industry_label_ko,primary_jf_code,secondary_jf_codes,ib_scenario_key,mapping_method,review_status
14120,속옷 및 잠옷 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14130,한복 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14191,셔츠 및 블라우스 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14192,"근무복, 작업복 및 유사의복 제조업",MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14193,가죽의복 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14194,유아용 의복 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14199,그 외 기타 봉제의복 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14200,모피제품 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14300,편조의복 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14411,스타킹 및 기타 양말 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14419,기타 편조의복 액세서리 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14491,모자 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
14499,그 외 기타 의복액세서리 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
15110,모피 및 가죽 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
15121,핸드백 및 지갑 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
15129,가방 및 기타 보호용 케이스 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
15190,기타 가죽제품 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
15211,구두류 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
15219,기타 신발 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
15220,신발 부분품 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16101,일반 제재업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16102,표면 가공 목재 및 특정 목적용 제재목 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16103,"목재 보존, 방부처리, 도장 및 유사 처리업",MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16211,"박판, 합판 및 유사 적층판 제조업",MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16212,강화 및 재생 목재 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16221,목재문 및 관련제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16229,기타 건축용 나무제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16231,목재 깔판류 및 기타 적재판 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16291,목재 도구 및 주방용 나무제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16292,장식용 목제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16299,그 외 기타 나무제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
16300,코르크 및 조물제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17101,펄프 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17102,신문용지 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17103,인쇄용 및 필기용 원지 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17104,골판지 원지 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17105,크라프트지 및 기타 상자용 판지 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17106,위생용 원지 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17109,기타 종이 및 판지 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17211,골판지 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17212,골판지 상자 및 가공제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17221,종이 포대 및 가방 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17222,판지 상자 및 용기 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17223,식품 위생용 종이 상자 및 용기 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17229,기타 종이 상자 및 용기 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17901,문구용 종이제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17902,위생용 종이제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17903,벽지 및 장판지 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17904,"적층, 합성 및 특수 표면처리 종이 제조업",MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
17909,그 외 기타 종이 및 판지 제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
18111,경 인쇄업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
18112,스크린 인쇄업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
18113,오프셋 인쇄업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
18119,기타 인쇄업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
18121,제판 및 조판업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
18122,제책업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
18129,기타 인쇄관련 산업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
18200,기록매체 복제업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
19100,코크스 및 연탄 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
19210,원유 정제처리업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
19221,윤활유 및 그리스 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
19229,기타 석유정제물 재처리업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20111,석유화학계 기초 화학물질 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20112,바이오매스계 기초 화학물질 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20119,기타 기초 유기화학 물질 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20121,수소 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20122,"산소, 질소 및 기타 산업용 가스 제조업",MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20129,기타 기초 무기 화학물질 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20131,무기안료용 금속 산화물 및 관련 제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20132,"염료, 조제 무기안료, 유연제 및 기타 착색제 제조업",MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20201,합성고무 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20202,합성수지 및 기타 플라스틱 물질 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20203,혼성 및 재생 플라스틱 소재 물질 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20311,"질소화합물, 질소, 인산 및 칼리질 화학비료 제조업",MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20312,복합비료 및 기타 화학비료 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20313,유기질 비료 및 상토 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20321,화학 살균ㆍ살충제 및 농업용 약제 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20322,생물 살균ㆍ살충제 및 식물보호제 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20411,일반용 도료 및 관련제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20412,요업용 도포제 및 관련제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20413,인쇄잉크 및 회화용 물감 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20421,계면활성제 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20422,"치약, 비누 및 기타 세제 제조업",MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20423,화장품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20424,표면광택제 및 실내가향제 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20491,감광재료 및 관련 화학제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20492,가공 및 정제염 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20493,접착제 및 젤라틴 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20494,화약 및 불꽃제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20495,바이오 연료 및 혼합물 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20499,그 외 기타 분류 안된 화학제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20501,합성섬유 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
20502,재생섬유 제조업,MANUFACTURING,제조업,JF_MFG_12,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
21100,기초 의약 물질 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
21211,생물 의약품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
21212,합성의약품 및 기타 완제 의약품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
21220,한의약품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
21230,동물용 의약품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
21301,체외 진단 시약 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
21309,그 외 기타 의료용품 및 의약 관련제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22110,고무 타이어 및 튜브 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22191,고무패킹류 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22192,산업용 그 외 비경화 고무제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22193,고무 의류 및 기타 위생용 비경화 고무제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22199,그 외 기타 고무제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22211,"플라스틱 선, 봉, 관 및 호스 제조업",MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22212,플라스틱 필름 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22213,플라스틱 시트 및 판 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22214,플라스틱 합성피혁 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22221,벽 및 바닥 피복용 플라스틱제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22222,설치용 및 위생용 플라스틱제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22223,플라스틱 창호 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22229,기타 건축용 플라스틱 조립제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22231,"플라스틱 포대, 봉투 및 유사제품 제조업",MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22232,포장용 플라스틱 성형용기 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22241,운송장비 조립용 플라스틱제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22249,기타 기계ㆍ장비 조립용 플라스틱 제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22251,폴리스티렌 발포 성형제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22259,기타 플라스틱 발포 성형제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22291,플라스틱 접착처리 제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22292,"플라스틱 적층, 도포 및 기타 표면처리 제품 제조업",MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
22299,그 외 기타 플라스틱 제품 제조업,MANUFACTURING,제조업,JF_MFG_13,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
23111,판유리 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
23112,안전유리 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
23119,기타 판유리 가공품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
23121,"1차 유리제품, 유리섬유 및 광학용 유리 제조업",MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
23122,디스플레이 장치용 유리 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
23129,기타 산업용 유리제품 제조업,MANUFACTURING,제조업,JF_MFG_01,"JF_MFG_02,JF_MFG_05,JF_MFG_06,JF_MFG_09,JF_MFG_03",MANUFACTURING,industry_rule,confirmed
